recall-discovery	agent-system	agent-system	PASS	AGENTS/copilot/instructions/memory/e2e profiles	规则发现链和 e2e 配置入口存在	.github/task-runs/2026-07-26-rv64-v9u-agent-system/evidence/recall-discovery.log	discovery	e2e_agent_system_discovery
tool-env-check	agent-system	toolchain	PASS	agent-env + bash/git/make/python/gcc/verilator/toolchain	非交互软环境、hard requirements 与 optional tools 可见	.github/task-runs/2026-07-26-rv64-v9u-agent-system/evidence/tool-env-check.log	discovery	e2e_toolchain_check
npc-sim-status	hardware-flow	hardware-flow	PASS	npc/sim Kconfig 与 backend mk	当前 npc/sim 后端状态	.github/task-runs/2026-07-26-rv64-v9u-agent-system/evidence/npc-sim-status.log	discovery	e2e_hardware_flow_npc_sim_status
three-layer-contract	agent-system	agent-system	FAIL	AI_ENVIRONMENT.md;.github/instructions/agent-env-layer-contract.instructions.md;.github/skills/agent-env-maintenance/SKILL.md;scripts/agent-maintain.sh	exit=1	.github/task-runs/2026-07-26-rv64-v9u-agent-system/evidence/three-layer-contract.log	agent-system	e2e_agent_system_three_layer_contract
