boot_seconds	guest_check_seconds	poweroff_seconds	total_seconds	soak_seconds	fs_stress_mib	fs_tree_files	process_loops	uart_rx_stress_lines	block_parallel_jobs	block_job_mib	net_tcp_burst_loops	input_chunk_bytes	input_chunk_delay	max_cycles	rootfs_overlay
143	1034	22	1199	0	1	8	4	64	1	1	8	8	0	80000000000	/home/lyg/PA/ysyx-workbench/.github/task-runs/2026-06-14-2026-06-14-nemu-full-service-workload-real-run-3/nemu-ubuntu-full-focused/rootfs-overlay.raw
