boot_seconds	guest_check_seconds	poweroff_seconds	total_seconds	soak_seconds	fs_stress_mib	fs_tree_files	process_loops	uart_rx_stress_lines	block_parallel_jobs	block_job_mib	net_tcp_burst_loops	input_chunk_bytes	input_chunk_delay	max_cycles	rootfs_overlay
71	2121	6	2198	600	64	512	256	2048	4	8	8	64	0	160000000000	/home/lyg/PA/ysyx-workbench/.github/task-runs/2026-06-22-2026-06-22-nemu-full-extended-soak-600s/nemu-ubuntu-full-soak/rootfs-overlay.raw
