recall-discovery	agent-system	agent-system	PASS	AGENTS/copilot/instructions/memory/e2e profiles	规则发现链和 e2e 配置入口存在	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/recall-discovery.log
tool-env-check	agent-system	toolchain	PASS	agent-env + bash/git/make/python/gcc/verilator/toolchain	非交互软环境、hard requirements 与 optional tools 可见	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/tool-env-check.log
npc-sim-status	hardware-flow	hardware-flow	PASS	npc/sim Kconfig 与 backend mk	当前 npc/sim 后端状态	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/npc-sim-status.log
npc-sim-contract	npc	npc	PASS	npc/sim + backends	NPC 统一仿真入口合约存在	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/npc-sim-contract.log
npc-single-contract	npc	npc	PASS	npc/single Makefile/Kconfig/vsrc/csrc	NPC single 后端合约入口存在	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/npc-single-contract.log
yosys-sta-contract	yosys-sta	yosys-sta	PASS	yosys-sta Makefile/tools/memory	综合/STA 合约入口和工具状态可见	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/yosys-sta-contract.log
yosys-sta-contract-fail-closed	yosys-sta	yosys-sta	PASS	yosys-sta contract return-code path	综合/STA 合同失败不可被后续成功命令覆盖	.github/task-runs/2026-07-12-abc-delay-target-contract-final/evidence/yosys-sta-contract-fail-closed.log
