recall-discovery	agent-system	agent-system	PASS	AGENTS/copilot/instructions/memory/e2e profiles	规则发现链和 e2e 配置入口存在	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/recall-discovery.log	discovery	e2e_agent_system_discovery
tool-env-check	agent-system	toolchain	PASS	agent-env + bash/git/make/python/gcc/verilator/toolchain	非交互软环境、hard requirements 与 optional tools 可见	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/tool-env-check.log	discovery	e2e_toolchain_check
npc-sim-status	hardware-flow	hardware-flow	PASS	npc/sim Kconfig 与 backend mk	当前 npc/sim 后端状态	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/npc-sim-status.log	discovery	e2e_hardware_flow_npc_sim_status
npc-rv64-contract	npc	npc	PASS	npc/rv64 + Linux README	RV64 core/Linux 入口合约存在	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/npc-rv64-contract.log	rv64-linux	e2e_npc_rv64_contract
npc-rv64-sv39-sret-u-mode	npc	npc	PASS	npc/rv64 Sv39 + SRET U-mode + U pagefault focused TB	NPC RV64 SRET 到 U-mode、U 页取指、U ecall、U load page fault 回 S 并 sret 回 U 的回归 PASS	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/npc-rv64-sv39-sret-u-mode.log	rv64-linux	e2e_npc_rv64_sv39_sret_u_mode
npc-rv64-linux-focused-smokes	npc	npc	PASS	Linux/tools SRET/Sv39/pagefault/virtio focused smokes on NPC	NPC RV64 Linux focused smokes 覆盖 SRET/Sv39、ret_from_exception、U pagefault 与 virtio-blk	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/npc-rv64-linux-focused-smokes.log	rv64-linux	e2e_npc_rv64_linux_focused_smokes
npc-rv64-uart-rx-smoke	npc	npc	FAIL	NPC 16550 UART RX register + gated DPI injection smoke	exit=2	.github/task-runs/2026-07-24-rv64-linux-contract-revtag-v9r-2/evidence/npc-rv64-uart-rx-smoke.log	rv64-linux	e2e_npc_rv64_uart_rx_smoke
